Brand,Year,Kilometers,Fuel,Transmission,Owner,Mileage,Engine,Power,Seats,Price
Maruti,2017,28000,Petrol,Automatic,First,18.69,1462,103,7,8
Honda,2017,49575,Petrol,Manual,First,18.7,1199,88.7,5,7.17
Honda,2016,17377,Petrol,Manual,First,18.7,1199,88.7,5,5.9
Honda,2016,23280,Petrol,Manual,First,18.7,1199,88.7,5,6.5
Honda,2016,15399,Petrol,Manual,First,18.7,1199,88.7,5,6.4
Honda,2018,38593,Petrol,Manual,First,18.7,1199,88.7,5,6.17
Honda,2018,18664,Petrol,Manual,First,18.7,1199,88.7,5,7.56
Honda,2017,24700,Petrol,Manual,First,18.7,1199,88.7,5,7.07
Honda,2016,21771,Petrol,Manual,First,18.7,1199,88.7,5,4.95
Honda,2015,45000,Petrol,Manual,First,18.7,1199,88.7,5,4.75
Honda,2016,31700,Petrol,Manual,First,18.7,1199,88.7,5,6.45
Honda,2015,23000,Petrol,Manual,First,18.7,1199,88.7,5,5.6
Honda,2016,25238,Petrol,Manual,First,18.7,1199,88.7,5,6.2
Honda,2015,31000,Petrol,Manual,First,18.7,1199,88.7,5,4.9
Honda,2017,11000,Petrol,Manual,First,18.7,1199,88.7,5,6.75
Honda,2015,27628,Petrol,Manual,First,18.7,1199,88.7,5,4.95
Honda,2016,28500,Petrol,Manual,First,18.7,1199,88.7,5,5.95
Honda,2017,41981,Petrol,Manual,First,18.7,1199,88.7,5,6.14
Honda,2015,20568,Petrol,Manual,First,18.7,1199,88.7,5,5.6
Honda,2016,22700,Petrol,Manual,First,18.7,1199,88.7,5,5.55
Volkswagen,2019,1000,Petrol,Manual,First,18.78,999,75,5,5.68
Volkswagen,2016,42000,Petrol,Manual,Second,18.78,999,75,5,5.5
Volkswagen,2016,27000,Petrol,Manual,First,18.78,999,74,5,4.5
Ford,2017,22695,Petrol,Manual,First,18.88,999,123.24,5,8.5
BMW,2014,47000,Diesel,Automatic,First,18.88,1995,184,5,25.5
BMW,2013,37500,Diesel,Automatic,First,18.88,1995,184,5,16.75
BMW,2015,100000,Diesel,Automatic,First,18.88,1995,184,5,24.75
BMW,2015,58390,Diesel,Automatic,First,18.88,1995,184,5,19.86
BMW,2016,14351,Diesel,Automatic,First,18.88,1995,184,5,35.55
Ford,2017,4018,Petrol,Manual,First,18.88,1499,110.4,5,8.25
BMW,2013,21983,Diesel,Automatic,First,18.88,1995,184,5,16.5
BMW,2013,62655,Diesel,Automatic,First,18.88,1995,184,5,14.5
Ford,2014,54173,Petrol,Manual,First,18.88,999,123.24,5,5.55
BMW,2015,10000,Diesel,Automatic,First,18.88,1995,184,5,30
BMW,2013,30000,Diesel,Automatic,First,18.88,1995,184,5,22
Ford,2017,22000,Petrol,Manual,First,18.88,999,123.24,5,7.85
BMW,2012,57156,Diesel,Automatic,Second,18.88,1995,184,5,18
BMW,2015,69123,Diesel,Automatic,First,18.88,1995,184,5,19
Ford,2017,2000,Petrol,Manual,First,18.88,1499,110.4,5,8.65
Ford,2014,84056,Petrol,Manual,First,18.88,999,123.24,5,6.75
Ford,2016,7000,Petrol,Manual,First,18.88,1499,110.4,5,6.9
BMW,2014,70000,Diesel,Automatic,First,18.88,1995,184,5,17.55
BMW,2018,24000,Diesel,Automatic,First,18.88,1995,184,5,28
BMW,2017,55389,Diesel,Automatic,First,18.88,1995,184,5,28.45
BMW,2012,69000,Diesel,Automatic,First,18.88,1995,184,5,18.5
Ford,2017,15000,Petrol,Manual,First,18.88,999,123.24,5,8
BMW,2015,56000,Diesel,Automatic,First,18.88,1995,184,5,22.75
BMW,2013,38000,Diesel,Automatic,First,18.88,1995,184,5,19.5
Ford,2014,43316,Petrol,Manual,First,18.88,999,123.37,5,6.22
BMW,2014,23000,Diesel,Automatic,First,18.88,1995,184,5,19.9
BMW,2013,71000,Diesel,Automatic,First,18.88,1995,184,5,15
Ford,2018,13900,Petrol,Manual,First,18.88,1499,110.4,5,9.5
BMW,2015,30000,Diesel,Automatic,First,18.88,1995,184,5,22
Ford,2015,64000,Petrol,Manual,First,18.88,999,123.24,5,6
Hyundai,2015,54000,Petrol,Manual,Third,18.9,1197,82,5,3.6
Hyundai,2016,16000,Petrol,Manual,First,18.9,1197,82,5,5.75
Maruti,2016,62000,Petrol,Manual,First,18.9,998,67.1,5,4.45
Maruti,2011,43874,Petrol,Manual,First,18.9,998,67.1,5,2.45
Hyundai,2019,1000,Petrol,Manual,First,18.9,1197,81.86,5,6.5
Maruti,2004,61000,Petrol,Manual,Second,18.9,998,67.1,5,1.25
Hyundai,2014,16514,Petrol,Manual,First,18.9,1197,82,5,3.75
Maruti,2009,60000,Petrol,Manual,First,18.9,1061,67,5,1.35
Maruti,2012,65000,Petrol,Manual,First,18.9,998,67.1,5,2.65
Maruti,2011,11000,Petrol,Manual,Third,18.9,796,47,5,2.9
Hyundai,2015,37081,Petrol,Automatic,First,18.9,1197,82,5,5.77
Hyundai,2018,40322,Petrol,Manual,First,18.9,1197,81.86,5,5.5
Maruti,2007,55100,Petrol,Manual,First,18.9,998,67.1,5,1.45
Hyundai,2015,27000,Petrol,Manual,First,18.9,1197,82,5,4.5
Maruti,2011,75000,Petrol,Manual,First,18.9,998,67.1,5,2.6
Hyundai,2017,8500,Petrol,Manual,Second,18.9,1197,82,5,4.8
Hyundai,2017,74515,Petrol,Manual,First,18.9,1197,82,5,5.64
Maruti,2010,81245,Petrol,Manual,First,18.9,998,67.1,5,2.45
Hyundai,2015,61717,Petrol,Automatic,First,18.9,1197,82,5,5.57
Maruti,2015,51530,Petrol,Manual,First,18.9,998,67.1,5,3.2
Hyundai,2017,19168,Petrol,Automatic,First,18.9,1197,82,5,6.93
Maruti,2007,65000,Petrol,Manual,Second,18.9,998,67.1,5,1.25
Maruti,2010,134000,Petrol,Manual,Second,18.9,1061,67,5,1.65
Hyundai,2014,37632,Petrol,Automatic,First,18.9,1197,82,5,4.5
Maruti,2008,55000,Petrol,Manual,Second,18.9,1061,67,5,1.75
Hyundai,2016,44178,Petrol,Manual,First,18.9,1197,82,5,5.88
Maruti,2016,22000,Petrol,Manual,First,18.9,998,67.1,5,3.7
Hyundai,2013,29000,Petrol,Manual,First,18.9,1197,82,5,3.2
Maruti,2015,14000,Petrol,Manual,First,18.9,998,67.1,5,2.8
Maruti,2008,53934,Petrol,Manual,Second,18.9,998,67.1,5,2.69
Hyundai,2017,8471,Petrol,Manual,First,18.9,1197,81.86,5,5
Maruti,2013,79000,Petrol,Manual,First,18.9,998,67.1,5,3
Hyundai,2017,20000,Petrol,Manual,First,18.9,1197,81.86,5,5.98
Hyundai,2018,50234,Petrol,Manual,First,18.9,1197,81.86,5,4.77
Maruti,2012,35503,Petrol,Manual,First,18.9,998,67.1,5,2.3
Hyundai,2017,17125,Petrol,Manual,First,18.9,1197,82,5,5.4
Maruti,2006,65000,Petrol,Manual,First,18.9,1061,67,5,1.5
Hyundai,2015,29631,Petrol,Automatic,First,18.9,1197,82,5,4.9
Hyundai,2018,20667,Petrol,Automatic,First,18.9,1197,81.86,5,7.55
Hyundai,2019,18453,Petrol,Manual,First,18.9,1197,81.86,5,6.17
Maruti,2009,120000,Petrol,Manual,First,18.9,998,67.1,5,1.69
Hyundai,2018,3000,Petrol,Automatic,First,18.9,1197,81.86,5,6.2
Maruti,2011,36411,Petrol,Manual,First,18.9,998,67.1,5,3.08
Hyundai,2015,50000,Petrol,Manual,First,18.9,1197,82,5,5.75
Maruti,2013,36716,Petrol,Manual,First,18.9,1061,67,5,3.02
Hyundai,2017,23576,Petrol,Automatic,First,18.9,1197,82,5,7.08
Hyundai,2017,12248,Petrol,Manual,First,18.9,1197,81.86,5,4.9
Hyundai,2016,81605,Petrol,Manual,First,18.9,1197,82,5,4.53
Hyundai,2018,10393,Petrol,Manual,First,18.9,1197,81.86,5,6.03
Maruti,2013,67263,Petrol,Manual,First,18.9,998,67.1,5,3.6
Hyundai,2015,36840,Petrol,Manual,First,18.9,1197,82,5,5.64
Hyundai,2016,19947,Petrol,Manual,First,18.9,1197,82,5,5.04
Hyundai,2014,42355,Petrol,Manual,First,18.9,1197,82,5,4
Hyundai,2016,43041,Petrol,Manual,First,18.9,1197,81.86,5,6.01
Hyundai,2017,31184,Petrol,Manual,First,18.9,1197,81.86,5,5
Maruti,2013,61000,Petrol,Manual,First,18.9,998,67.1,5,2.9
Hyundai,2014,37000,Petrol,Manual,First,18.9,1197,82,5,3.5
Hyundai,2018,46493,Petrol,Manual,First,18.9,1197,81.86,5,5.53
Hyundai,2018,1800,Petrol,Manual,First,18.9,1197,82,5,5.1
Hyundai,2018,9434,Petrol,Manual,First,18.9,1197,81.86,5,5.75
Hyundai,2016,26038,Petrol,Manual,First,18.9,1197,82,5,5.43
Maruti,2009,111000,Petrol,Manual,Second,18.9,1061,67,5,1.51
Hyundai,2016,25000,Petrol,Manual,First,18.9,1197,82,5,5
Hyundai,2018,5354,Petrol,Automatic,First,18.9,1197,81.86,5,6.76
Maruti,2006,101000,Petrol,Manual,Second,18.9,998,67.1,5,1.5
Hyundai,2017,22526,Petrol,Automatic,First,18.9,1197,82,5,7.6
Hyundai,2016,37429,Petrol,Manual,First,18.9,1197,81.86,5,5.89
Hyundai,2015,20780,Petrol,Manual,First,18.9,1197,81.86,5,4.3
Maruti,2012,52618,Petrol,Manual,First,18.9,998,67.1,5,3.2
Maruti,2015,45295,Petrol,Manual,First,18.9,998,67.1,5,4.3
Hyundai,2016,18000,Petrol,Automatic,First,18.9,1197,82,5,5.4
Hyundai,2014,44300,Petrol,Manual,Second,18.9,1197,82,5,2.3
Hyundai,2018,20492,Petrol,Manual,First,18.9,1197,82,5,6.34
Hyundai,2016,59767,Petrol,Manual,First,18.9,1197,82,5,4.78
Maruti,2006,145000,Petrol,Manual,First,18.9,998,67.1,5,1.15
Hyundai,2013,90000,Petrol,Manual,First,18.9,1197,82,5,3.55
Hyundai,2015,33931,Petrol,Automatic,Second,18.9,1197,82,5,5.91
Hyundai,2019,13916,Petrol,Manual,First,18.9,1197,81.86,5,6.44
Hyundai,2015,14000,Petrol,Manual,First,18.9,1197,82,5,4.6
Maruti,2002,93000,Petrol,Manual,Third,18.9,998,67.1,5,1
Maruti,2012,82000,Petrol,Manual,First,18.9,998,67.1,5,2.3
Maruti,2016,29930,Petrol,Manual,First,18.9,998,67.1,5,3.35
Hyundai,2017,23000,Petrol,Manual,First,18.9,1197,82,5,4.5
Hyundai,2018,20689,Petrol,Manual,First,18.9,1197,81.86,5,6.07
Hyundai,2018,3958,Petrol,Manual,First,18.9,1197,81.86,5,5.55
Maruti,2014,65694,Petrol,Manual,First,18.9,998,67.1,5,3.25
Hyundai,2016,61578,Petrol,Manual,First,18.9,1197,82,5,6.4
Hyundai,2018,10000,Petrol,Manual,First,18.9,1197,81.86,5,5.85
Hyundai,2014,19500,Petrol,Manual,Second,18.9,1197,82,5,2.85
Hyundai,2014,30000,Petrol,Manual,Second,18.9,1197,82,5,4.9
Hyundai,2016,10770,Petrol,Manual,First,18.9,1197,82,5,4.75
Hyundai,2017,33284,Petrol,Manual,First,18.9,1197,82,5,5.84
Hyundai,2019,12153,Petrol,Automatic,First,18.9,1197,81.86,5,6.84
Hyundai,2016,22000,Petrol,Manual,First,18.9,1197,82,5,4.25
Hyundai,2017,14700,Petrol,Manual,First,18.9,1197,81.86,5,5.6
Maruti,2006,52000,Petrol,Manual,Second,18.9,998,67.1,5,2
Hyundai,2016,51866,Petrol,Manual,First,18.9,1197,82,5,5.5
Hyundai,2017,62788,Petrol,Manual,First,18.9,1197,81.86,5,6.08
Hyundai,2016,9000,Petrol,Automatic,First,18.9,1197,82,5,5.45
Hyundai,2015,15000,Petrol,Manual,First,18.9,1197,82,5,4.9
Maruti,2010,71000,Petrol,Manual,First,18.9,998,67.1,5,2
Hyundai,2016,21000,Petrol,Manual,First,18.9,1197,82,5,3.75
Hyundai,2015,50000,Petrol,Manual,First,18.9,1197,81.86,5,4.75
Hyundai,2014,61325,Petrol,Manual,First,18.9,1197,81.86,5,4.4
Hyundai,2014,48031,Petrol,Manual,First,18.9,1197,82,5,4.98
Hyundai,2014,33496,Petrol,Manual,First,18.9,1197,81.86,5,5.5
Maruti,2010,91000,Petrol,Manual,First,18.9,998,67.1,5,2.3
Maruti,2012,40000,Petrol,Manual,First,18.9,998,67.1,5,2.35
Hyundai,2017,27417,Petrol,Automatic,First,18.9,1197,82,5,6.89
Hyundai,2016,13436,Petrol,Manual,Second,18.9,1197,82,5,4.7
Maruti,2006,141537,Petrol,Manual,Second,18.9,998,67.1,5,1.05
Hyundai,2018,43698,Petrol,Manual,First,18.9,1197,82,5,5.8
Hyundai,2017,28052,Petrol,Automatic,First,18.9,1197,82,5,7.22
Hyundai,2016,29091,Petrol,Manual,First,18.9,1197,81.86,5,4.87
Hyundai,2015,15000,Petrol,Automatic,First,18.9,1197,82,5,5.5
Hyundai,2017,13000,Petrol,Manual,First,18.9,1197,82,5,5.15
Hyundai,2013,26000,Petrol,Manual,First,18.9,1197,82,5,3.75
Maruti,2015,50230,Petrol,Manual,First,18.9,998,67.1,5,3.87
Maruti,2012,68347,Petrol,Manual,First,18.9,998,67.1,5,2.6
Hyundai,2017,23540,Petrol,Manual,First,18.9,1197,82,5,6.02
Hyundai,2015,69053,Petrol,Automatic,First,18.9,1197,82,5,5.72
Hyundai,2014,21000,Petrol,Automatic,First,18.9,1197,82,5,5.4
Maruti,2010,19119,Petrol,Manual,First,18.9,998,67.1,5,2.7
Hyundai,2015,15305,Petrol,Manual,First,18.9,1197,82,5,3.75
Maruti,2010,70000,Petrol,Manual,First,18.9,998,67.1,5,2.1
Maruti,2015,25200,Petrol,Manual,First,18.9,998,67.1,5,3.35
Hyundai,2018,10000,Petrol,Manual,First,18.9,1197,81.86,5,6.5
Maruti,2011,34000,Petrol,Manual,First,18.9,998,67.1,5,2.25
Maruti,2015,43053,Petrol,Manual,First,18.9,998,67.1,5,4.65
Maruti,2011,80000,Petrol,Manual,First,18.9,998,67.1,5,2.5
Hyundai,2016,15000,Petrol,Automatic,First,18.9,1197,82,5,5.35
Hyundai,2017,38712,Petrol,Manual,First,18.9,1197,81.86,5,5.87
Hyundai,2017,47774,Petrol,Manual,First,18.9,1197,82,5,6.04
Hyundai,2018,4500,Petrol,Manual,First,18.9,1197,81.86,5,4.8
Hyundai,2017,51223,Petrol,Manual,First,18.9,1197,81.86,5,5.66
Hyundai,2017,22500,Petrol,Manual,First,18.9,1197,81.86,5,5.99
Hyundai,2015,46000,Petrol,Automatic,First,18.9,1197,82,5,5.1
Hyundai,2016,36139,Petrol,Automatic,Second,18.9,1197,82,5,6.3
Maruti,2006,110000,Petrol,Manual,First,18.9,998,67.1,5,1.11
Hyundai,2016,21000,Petrol,Automatic,First,18.9,1197,82,5,6.2
Hyundai,2015,32000,Petrol,Automatic,First,18.9,1197,82,5,4.8
Maruti,2011,68000,Petrol,Manual,First,18.9,998,67.1,5,2.5
Hyundai,2017,15356,Petrol,Manual,First,18.9,1197,81.86,5,4.75
Maruti,2004,62000,Petrol,Manual,Second,18.9,998,67.1,5,1.25
Hyundai,2017,31576,Petrol,Manual,First,18.9,1197,82,5,7.85
Maruti,2002,103653,Petrol,Manual,Second,18.9,1061,47,5,1.22
Hyundai,2015,25000,Petrol,Manual,First,18.9,1197,82,5,5.5
Hyundai,2014,31200,Petrol,Manual,First,18.9,1197,82,5,3.9
Maruti,2007,71000,Petrol,Manual,Second,18.9,998,67.1,5,1.5
Hyundai,2010,45252,Petrol,Manual,First,18.9,1197,81.86,5,2.25
Hyundai,2016,26946,Petrol,Manual,First,18.9,1197,82,5,4.45
Maruti,2006,40000,Petrol,Manual,First,18.9,998,67.1,5,2
Hyundai,2015,26000,Petrol,Manual,First,18.9,1197,82,5,4.25
Hyundai,2016,22129,Petrol,Manual,First,18.9,1197,82,5,4.25
Hyundai,2014,41000,Petrol,Manual,First,18.9,1197,82,5,3.14
Hyundai,2013,28000,Petrol,Manual,First,18.9,1197,82,5,3.25
Maruti,2006,86000,Petrol,Manual,Second,18.9,998,67.1,5,1
Hyundai,2017,17489,Petrol,Automatic,First,18.9,1197,82,5,5.99
Maruti,2003,125000,Petrol,Manual,Second,18.9,998,67.1,5,0.8
Maruti,2008,60123,Petrol,Manual,Second,18.9,998,67.1,5,1.95
Hyundai,2015,53000,Petrol,Manual,Second,18.9,1197,82,5,4
Hyundai,2017,46000,Petrol,Manual,First,18.9,1197,81.86,5,4.75
Hyundai,2017,22831,Petrol,Manual,First,18.9,1197,82,5,6.19
Hyundai,2015,21000,Petrol,Manual,First,18.9,1197,82,5,3.75
Maruti,2012,52000,Petrol,Manual,First,18.9,998,67.1,5,2.45
Hyundai,2016,28147,Petrol,Manual,First,18.9,1197,81.86,5,5.07
Hyundai,2015,20000,Petrol,Manual,First,18.9,1197,82,5,3.85
Maruti,2011,37000,Petrol,Manual,Second,18.9,998,67.1,5,2.1
Hyundai,2014,37000,Petrol,Manual,First,18.9,1197,82,5,3.45
Maruti,2004,94000,Petrol,Manual,Second,18.9,998,67.1,5,1
Maruti,2018,1048,Petrol,Manual,First,18.9,998,67.1,5,4.7
Maruti,2013,46000,Petrol,Manual,First,18.9,998,67.1,5,2.65
Mercedes-Benz,2017,13372,Petrol,Automatic,First,19,2996,362.07,2,54
Honda,2015,12000,Petrol,Automatic,First,19,1199,88.7,5,6
Maruti,2010,67000,Petrol,Manual,First,19,998,66.1,5,2
Honda,2016,28503,Petrol,Automatic,First,19,1199,88.7,5,6.86
Maruti,2009,85000,Petrol,Manual,Third,19,998,66.1,5,1.8
Maruti,2010,81448,Petrol,Manual,First,19,998,66.1,5,2.6
Maruti,2009,66149,Petrol,Manual,First,19,998,66.1,5,2.45
Honda,2016,21000,Petrol,Automatic,First,19,1199,88.7,5,6.35
Maruti,2011,70000,Petrol,Manual,First,19,998,66.1,5,2
Maruti,2011,69000,Petrol,Manual,Second,19,998,66.1,5,1.95
Honda,2018,1700,Petrol,Automatic,First,19,1199,88.76,5,7.8
Mercedes-Benz,2019,2526,Petrol,Automatic,First,19,2996,362.07,2,83.96
Ford,2007,1261,Petrol,Manual,First,19,1194,94.68,5,6
Maruti,2009,65000,Petrol,Manual,Second,19,998,66.1,5,2.05
Honda,2015,33000,Petrol,Automatic,First,19,1199,88.7,5,7.25
Maruti,2009,61964,Petrol,Manual,First,19,998,66.1,5,2.25
Maruti,2010,55324,Petrol,Manual,First,19,998,66.1,5,2.87
Maruti,2009,47000,Petrol,Manual,First,19,998,67.1,5,1.46
Maruti,2008,51366,Petrol,Manual,First,19,998,66.1,5,2.25
Ford,2018,8896,Petrol,Manual,First,19,1194,94.68,5,7.34
Honda,2018,12794,Petrol,Automatic,First,19,1199,88.7,5,9.15
Honda,2017,17978,Petrol,Automatic,First,19,1199,88.7,5,6.95
Honda,2015,27000,Petrol,Automatic,First,19,1199,88.7,5,5.95
Honda,2018,3000,Petrol,Automatic,First,19,1199,88.7,5,8.25
Maruti,2011,53766,Petrol,Manual,First,19,998,66.1,5,2.7
Maruti,2010,70000,Petrol,Manual,First,19,998,66.1,5,2
Maruti,2011,61111,Petrol,Manual,First,19,998,67.1,5,2.6
Maruti,2011,20575,Petrol,Manual,First,19,998,67.1,5,2
Maruti,2010,60000,Petrol,Manual,First,19,998,66.1,5,1.35
Honda,2019,25717,Petrol,Automatic,First,19,1199,88.76,5,8.86
Honda,2016,30534,Petrol,Automatic,First,19,1199,88.7,5,7.42
Maruti,2010,68375,Petrol,Manual,First,19,998,66.1,5,2.5
Ford,2018,1001,Petrol,Manual,First,19,1194,94.68,5,7.23
Honda,2017,66507,Petrol,Automatic,Second,19,1199,88.7,5,5.43
Honda,2018,20026,Petrol,Automatic,First,19,1199,88.7,5,9.27
Hyundai,2014,71000,Diesel,Automatic,Second,19.08,1582,126.32,5,5.45
Hyundai,2011,104000,Diesel,Automatic,First,19.08,1582,126.32,5,5.75
Hyundai,2016,27000,Diesel,Automatic,First,19.08,1582,126.2,5,8.6
Hyundai,2013,51000,Diesel,Automatic,First,19.08,1582,126.32,5,5.64
Hyundai,2016,33000,Diesel,Automatic,First,19.08,1582,126.2,5,8.7
Hyundai,2012,83000,Diesel,Automatic,First,19.08,1582,126.32,5,6
Hyundai,2016,42876,Diesel,Automatic,First,19.08,1582,126.2,5,9.31
Hyundai,2012,41000,Diesel,Automatic,First,19.08,1582,126.32,5,6.25
Hyundai,2017,36931,Diesel,Automatic,First,19.08,1582,126.2,5,9.48
Hyundai,2016,42024,Diesel,Automatic,First,19.08,1582,126.2,5,9.73
Hyundai,2012,97000,Diesel,Automatic,Second,19.08,1582,126.32,5,6.5
Hyundai,2014,65000,Diesel,Automatic,First,19.08,1582,126.32,5,8.99
Hyundai,2014,7400,Petrol,Manual,First,19.1,1197,82,5,4.35
Hyundai,2017,28360,Petrol,Manual,First,19.1,1197,81.86,5,5.12
Hyundai,2015,41721,Petrol,Manual,First,19.1,1197,82,5,4.7
Maruti,2013,38623,Petrol,Manual,First,19.1,1197,85.8,5,5
Hyundai,2016,48163,Petrol,Manual,First,19.1,1197,82,5,4.85
Hyundai,2016,32000,Petrol,Manual,First,19.1,1197,82,5,3.6
Maruti,2014,47674,Petrol,Manual,First,19.1,1197,85.8,5,5.72
Hyundai,2016,10200,Petrol,Manual,First,19.1,1197,82,5,4.99
Maruti,2016,18000,Petrol,Manual,First,19.1,1197,85.8,5,4.4
Maruti,2014,48800,Petrol,Manual,First,19.1,1197,85.8,5,4.25
Maruti,2012,88000,Petrol,Manual,First,19.1,1197,85.8,5,3.85
Maruti,2012,65097,Petrol,Manual,First,19.1,1197,85.8,5,4.7
Maruti,2013,40000,Petrol,Manual,First,19.1,1197,85.8,5,3.55
Maruti,2015,33195,Petrol,Manual,First,19.1,1197,85.8,5,6.26
Maruti,2014,33485,Petrol,Manual,First,19.1,1197,85.8,5,3.59
Hyundai,2016,21495,Petrol,Manual,First,19.1,1197,81.86,5,6.16
Hyundai,2015,39871,Petrol,Manual,First,19.1,1197,81.86,5,3.5
Hyundai,2014,42000,Petrol,Manual,First,19.1,1197,81.86,5,3.45
Maruti,2014,68218,Petrol,Manual,First,19.1,1197,85.8,5,4.9
Maruti,2014,58310,Petrol,Manual,Second,19.1,1197,85.8,5,5.39
Maruti,2014,57676,Petrol,Manual,First,19.1,1197,85.8,5,6.69
Maruti,2014,33000,Petrol,Manual,First,19.1,1197,85.8,5,3.99
Hyundai,2014,51000,Petrol,Manual,First,19.1,1197,82,5,3.85
Maruti,2016,32000,Petrol,Manual,First,19.1,1197,85.8,5,5.3
Hyundai,2014,12500,Petrol,Manual,First,19.1,1197,82,5,4.15
Hyundai,2016,50000,Petrol,Manual,First,19.1,1197,82,5,2.5
Maruti,2014,45000,Petrol,Manual,First,19.1,1197,85.8,5,3.99
Maruti,2014,56510,Petrol,Manual,First,19.1,1197,85.8,5,3.9
Hyundai,2016,36216,Petrol,Manual,First,19.1,1197,81.86,5,5.44
Hyundai,2017,38932,Petrol,Manual,First,19.1,1197,82,5,6.21
Maruti,2013,59350,Petrol,Manual,First,19.1,1197,85.8,5,4.16
Hyundai,2015,23000,Petrol,Manual,First,19.1,1197,82,5,4.9
Hyundai,2015,45960,Petrol,Manual,First,19.1,1197,82,5,5.56
Maruti,2014,48241,Petrol,Manual,First,19.1,1197,85.8,5,4.5
Hyundai,2016,146000,Petrol,Manual,Second,19.1,1197,82,5,3.5
Maruti,2012,69242,Petrol,Manual,First,19.1,1197,85.8,5,4.69
Hyundai,2017,15029,Petrol,Manual,First,19.1,1197,82,5,6.05
Hyundai,2014,52000,Petrol,Manual,First,19.1,1197,81.86,5,3.75
Maruti,2017,32000,Petrol,Automatic,First,19.12,1373,91.1,5,9.2
Maruti,2014,46738,Petrol,Automatic,First,19.12,1373,91.1,5,6.1
Maruti,2017,51210,Petrol,Automatic,First,19.12,1373,91.1,5,8.89
Maruti,2015,50979,Petrol,Automatic,First,19.12,1373,91.1,5,6.9
Maruti,2015,50940,Petrol,Automatic,First,19.12,1373,91.1,5,6.95
Maruti,2017,15234,Petrol,Automatic,First,19.12,1373,91.1,5,9.95
Toyota,2018,17000,Petrol,Automatic,First,19.16,2494,158.2,5,32
Toyota,2018,17585,Petrol,Automatic,First,19.16,2494,157.7,5,32
Toyota,2015,25000,Petrol,Automatic,First,19.16,2494,158.2,5,25
Toyota,2016,29277,Petrol,Automatic,First,19.16,2494,158.2,5,27
Toyota,2014,67000,Petrol,Automatic,First,19.16,2494,158.2,5,18.75
Toyota,2017,23249,Petrol,Automatic,First,19.16,2487,175.67,5,26.11
Toyota,2015,33500,Petrol,Automatic,First,19.16,2494,158.2,5,19.75
Mahindra,2007,35000,Diesel,Manual,First,19.2,1461,65,5,2.3
Hyundai,2009,60000,Petrol,Automatic,First,19.2,1197,80,5,2.99
Hyundai,2009,21000,Petrol,Automatic,First,19.2,1197,80,5,2.6
Mahindra,2011,128000,Diesel,Manual,Third,19.2,1461,65,5,2
Hyundai,2011,54000,Petrol,Automatic,First,19.2,1197,80,5,2.9
Hyundai,2008,58483,Petrol,Automatic,Second,19.2,1197,80,5,2.95
Hyundai,2011,54348,Petrol,Automatic,First,19.2,1197,80,5,4
Hyundai,2009,50902,Petrol,Automatic,First,19.2,1197,80,5,3
Hyundai,2013,89000,Petrol,Automatic,First,19.2,1197,80,5,4.19
Hyundai,2011,50058,Petrol,Automatic,First,19.2,1197,80,5,3.84
Hyundai,2010,30566,Petrol,Automatic,First,19.2,1197,80,5,3.32
Mercedes-Benz,2014,44965,Diesel,Automatic,First,19.27,2143,170,5,17.95
Mercedes-Benz,2017,23550,Diesel,Automatic,First,19.27,2143,167.62,5,33.66
Mercedes-Benz,2018,29161,Diesel,Automatic,First,19.27,2143,167.62,5,39.41
Mercedes-Benz,2015,55980,Diesel,Automatic,First,19.27,2143,167.62,5,18.12
Mercedes-Benz,2015,77771,Diesel,Automatic,First,19.27,2143,170,5,18.64
Mercedes-Benz,2018,36797,Diesel,Automatic,First,19.27,2143,167.62,5,39.47
Mercedes-Benz,2016,58205,Diesel,Automatic,First,19.27,2143,167.62,5,27
Mercedes-Benz,2015,50000,Diesel,Automatic,First,19.27,2143,167.62,5,30
Mercedes-Benz,2015,63983,Diesel,Automatic,First,19.27,2143,170,5,16.56
Mercedes-Benz,2010,49000,Diesel,Automatic,First,19.27,2143,170,5,8.95
Mercedes-Benz,2014,64000,Diesel,Automatic,First,19.27,2143,170,5,15.65
Mercedes-Benz,2013,87000,Diesel,Automatic,Second,19.27,2143,167.62,5,17
Mercedes-Benz,2016,51944,Diesel,Automatic,First,19.27,2143,170,5,32.5
Mercedes-Benz,2018,24465,Diesel,Automatic,First,19.27,2143,167.62,5,39.45
Mercedes-Benz,2018,23152,Diesel,Automatic,First,19.27,2143,167.62,5,39.22
Mercedes-Benz,2017,20149,Diesel,Automatic,First,19.27,2143,167.62,5,38.5
Mercedes-Benz,2018,20604,Diesel,Automatic,First,19.27,2143,167.62,5,39.62
Mercedes-Benz,2018,10714,Diesel,Automatic,First,19.27,2143,167.62,5,39.51
Mercedes-Benz,2017,11200,Diesel,Automatic,First,19.27,2143,167.62,5,37.5
Mercedes-Benz,2015,15000,Diesel,Automatic,First,19.27,2143,170,5,28.5
Mercedes-Benz,2017,10000,Diesel,Automatic,First,19.27,2143,167.62,5,36
Mercedes-Benz,2018,27467,Diesel,Automatic,First,19.27,2143,167.62,5,39.05
Mercedes-Benz,2016,20000,Diesel,Automatic,First,19.27,2143,170,5,33
Mercedes-Benz,2015,16329,Diesel,Automatic,First,19.27,2143,170,5,30.3
Mercedes-Benz,2015,39000,Diesel,Automatic,First,19.27,2143,167.62,5,34
